latitude,longitude,travel_agency_hs,hotels_online_hs,hotels_offline_hs,grocery_stores_fb,electronics_appliances_hs
1.425,103.813,0,0,0,9,0
1.425,103.815,0,0,6,20,19
1.425,103.818,19,0,19,20,10
1.425,103.830,0,0,19,17,0
1.425,103.835,11,0,17,19,18
1.425,103.837,10,0,0,0,20
1.425,103.838,20,0,0,0,10
1.425,103.840,0,0,0,18,20
1.425,103.841,0,0,16,14,0
1.425,103.847,18,0,0,14,0
1.426,103.796,0,0,0,0,19
1.426,103.808,0,0,0,19,0
1.426,103.816,0,0,0,12,19
1.426,103.836,15,0,20,0,9
1.426,103.837,19,0,5,20,2
1.426,103.848,0,0,0,16,0
1.427,103.797,0,6,13,11,1
1.427,103.807,13,0,16,16,5
1.427,103.809,0,0,20,17,19
1.427,103.812,0,0,0,20,19
1.427,103.813,0,0,0,17,19
1.427,103.824,0,0,0,0,8
1.427,103.834,0,17,0,0,18
1.427,103.849,14,0,9,5,18
1.428,103.810,12,0,0,19,15
1.428,103.836,16,17,20,20,6
1.428,103.837,16,19,18,20,19
1.428,103.840,19,0,20,18,0
1.428,103.850,0,19,20,13,19
1.429,103.780,18,0,0,0,0
1.429,103.811,20,0,14,16,16
1.429,103.832,13,0,0,18,20
1.429,103.833,9,0,20,18,13
1.429,103.835,15,20,18,14,18
1.429,103.837,16,0,20,0,20
1.429,103.839,0,0,15,20,13
1.429,103.845,0,0,10,0,8
1.43,103.775,12,0,20,19,5
1.43,103.776,20,0,18,20,16
1.43,103.780,1,16,20,0,15
1.43,103.781,0,14,18,16,0
1.43,103.818,0,0,0,20,8
1.43,103.826,20,0,16,18,20
1.43,103.835,0,0,0,18,8
1.43,103.836,14,0,15,14,17
1.43,103.837,8,0,9,0,20
1.431,103.776,15,0,19,19,18
1.431,103.781,18,0,18,19,12
1.431,103.787,20,17,0,16,9
1.431,103.788,11,16,0,19,19
1.431,103.789,13,0,19,19,19
1.431,103.794,18,0,18,19,16
1.431,103.795,17,16,19,11,16
1.431,103.796,16,0,12,18,12
1.431,103.798,12,0,17,15,0
1.431,103.799,4,0,0,0,20
1.431,103.821,9,0,0,19,0
1.431,103.828,0,18,20,20,0
1.431,103.829,12,0,0,0,20
1.431,103.833,19,0,17,0,9
1.431,103.835,0,0,16,6,0
1.431,103.836,19,0,18,18,11
1.431,103.837,20,0,20,19,16
1.431,103.838,19,0,0,10,11
1.431,103.839,18,0,0,0,0
1.432,103.774,0,0,20,0,20
1.432,103.778,20,0,19,12,17
1.432,103.781,20,0,15,19,1
1.432,103.787,0,0,19,19,4
1.432,103.793,19,0,17,20,16
1.432,103.812,19,0,0,11,0
1.432,103.836,0,8,15,2,19
1.432,103.837,19,0,0,18,15
1.432,103.838,19,0,0,11,16
1.432,103.839,19,0,20,20,5
1.432,103.840,15,0,17,20,19
1.433,103.780,18,0,0,16,0
1.433,103.784,0,0,8,16,0
1.433,103.786,14,0,5,0,16
1.433,103.787,20,0,15,20,10
1.433,103.788,18,0,8,0,0
1.433,103.789,13,0,7,0,19
1.433,103.791,20,0,0,19,18
1.433,103.794,7,0,14,18,1
1.433,103.799,20,0,0,0,19
1.433,103.802,9,0,19,0,0
1.433,103.810,0,0,15,0,4
1.433,103.811,19,0,0,3,0
1.433,103.829,19,0,19,0,18
1.433,103.833,3,0,0,0,20
1.433,103.834,20,0,20,20,6
1.433,103.837,0,0,20,0,0
1.433,103.842,20,0,19,0,15
1.434,103.778,0,0,0,0,19
1.434,103.783,18,0,17,19,17
1.434,103.784,1,0,18,19,20
1.434,103.785,19,0,0,12,0
1.434,103.787,9,6,0,19,2
1.434,103.789,20,0,16,17,20
1.434,103.790,19,0,20,15,0
1.434,103.791,0,0,14,0,18
1.434,103.796,0,0,0,0,12
1.434,103.797,15,0,0,13,16
1.434,103.803,16,0,7,0,0
1.434,103.828,19,19,0,0,0
1.434,103.830,0,0,18,12,0
1.434,103.831,0,0,17,20,16
1.434,103.836,0,0,0,0,19
1.434,103.838,20,0,19,19,0
1.434,103.839,10,0,18,0,4
1.434,103.840,0,0,0,20,0
1.435,103.778,0,0,10,15,19
1.435,103.783,17,0,0,20,13
1.435,103.797,3,0,0,1,7
1.435,103.798,14,0,2,0,1
1.435,103.802,0,0,0,0,19
1.435,103.803,0,0,20,0,0
1.435,103.805,14,0,0,19,0
1.435,103.831,18,0,0,0,0
1.435,103.836,0,0,0,15,17
1.435,103.837,20,0,20,16,12
1.435,103.839,19,0,19,1,0
1.435,103.840,14,0,0,0,0
1.436,103.782,18,0,20,19,12
1.436,103.784,0,0,0,20,19
1.436,103.785,0,0,12,12,18
1.436,103.802,20,0,0,20,0
1.436,103.803,0,0,0,16,20
1.436,103.807,20,0,0,19,0
1.436,103.808,14,0,16,0,0
1.436,103.829,0,0,13,0,20
1.436,103.835,15,0,0,20,20
1.436,103.836,0,0,0,20,19
1.436,103.837,20,0,18,18,17
1.437,103.777,20,0,18,18,20
1.437,103.786,0,0,0,20,13
1.437,103.787,20,0,19,13,20
1.437,103.788,0,0,14,17,16
1.437,103.791,0,0,0,16,20
1.437,103.792,9,0,15,13,0
1.437,103.804,2,1,0,20,15
1.437,103.808,0,0,0,0,20
1.437,103.811,0,0,0,14,0
1.437,103.824,11,0,17,10,15
1.437,103.825,0,0,0,20,20
1.437,103.828,0,0,18,20,16
1.437,103.837,19,20,19,18,0
1.437,103.842,0,0,20,19,1
1.438,103.777,0,0,16,0,19
1.438,103.778,19,0,17,20,18
1.438,103.779,19,14,16,17,19
1.438,103.789,3,0,5,18,17
1.438,103.793,0,0,20,0,18
1.438,103.795,19,0,0,1,4
1.438,103.808,1,11,20,0,0
1.438,103.809,20,0,20,12,3
1.438,103.811,20,0,14,12,9
1.438,103.826,20,0,0,18,0
1.438,103.833,0,0,0,19,16
1.438,103.834,6,0,0,0,12
1.438,103.837,19,0,19,14,0
1.439,103.777,0,0,18,18,19
1.439,103.779,15,0,0,16,20
1.439,103.788,16,15,18,20,20
1.439,103.790,16,0,20,20,20
1.439,103.791,20,0,13,0,0
1.439,103.792,0,0,17,19,19
1.439,103.801,20,0,20,20,19
1.439,103.805,17,0,0,0,20
1.439,103.807,19,0,20,0,19
1.439,103.810,18,0,0,16,19
1.439,103.816,0,0,0,12,18
1.439,103.825,17,13,18,0,19
1.439,103.826,0,0,0,20,18
1.439,103.831,17,0,12,18,16
1.44,103.777,11,0,11,1,1
1.44,103.778,5,0,0,20,15
1.44,103.779,0,0,20,10,20
1.44,103.780,13,0,20,0,17
1.44,103.797,8,0,15,19,20
1.44,103.800,0,0,19,20,19
1.44,103.802,19,0,20,14,12
1.44,103.823,0,0,0,19,0
1.44,103.824,15,0,0,0,0
1.44,103.825,0,0,19,0,20
1.44,103.826,0,0,0,17,0
1.44,103.829,16,0,0,0,18
1.44,103.836,0,0,12,0,0
1.44,103.838,0,0,0,16,0
1.441,103.776,20,0,17,0,16
1.441,103.793,17,0,0,20,0
1.441,103.796,0,0,20,0,0
1.441,103.802,18,0,0,18,0
1.441,103.803,0,0,15,0,20
1.441,103.804,0,0,14,20,16
1.441,103.809,0,0,18,0,0
1.441,103.815,16,0,7,19,18
1.441,103.826,0,0,0,20,20
1.441,103.837,20,15,20,19,20
1.442,103.793,6,0,19,18,0
1.442,103.794,20,11,0,20,16
1.442,103.801,1,1,20,4,17
1.442,103.802,20,0,0,20,1
1.442,103.808,19,0,0,17,0
1.442,103.821,16,0,0,0,2
1.442,103.824,0,0,0,17,0
1.442,103.829,0,0,0,18,0
1.443,103.791,0,0,20,19,20
1.443,103.794,20,0,20,0,19
1.443,103.800,20,0,14,11,18
1.443,103.801,5,0,19,10,20
1.443,103.806,14,0,16,14,20
1.443,103.808,0,0,0,20,0
1.444,103.799,20,18,20,4,18
1.444,103.800,13,0,0,18,20
1.444,103.801,20,0,19,0,0
1.444,103.802,14,0,11,20,17
1.444,103.803,0,0,17,11,19
1.444,103.807,17,0,12,0,19
1.444,103.808,19,17,13,0,8
1.444,103.820,0,0,12,0,3
1.445,103.797,1,15,11,20,18
1.445,103.798,19,0,15,14,17
1.445,103.803,0,0,19,0,15
1.445,103.810,9,0,1,14,11
1.445,103.819,7,0,6,18,20
1.445,103.820,20,0,0,17,16
1.445,103.822,19,0,16,0,3
1.446,103.797,16,18,20,16,20
1.446,103.798,15,19,18,3,17
1.446,103.799,20,19,19,3,14
1.446,103.800,16,14,16,10,18
1.446,103.803,20,0,19,20,20
1.446,103.804,0,0,0,19,17
1.446,103.806,20,19,20,17,0
1.446,103.809,11,0,11,1,18
1.446,103.810,0,9,0,15,3
1.446,103.816,0,0,0,0,17
1.446,103.831,0,0,19,5,2
1.447,103.798,15,0,20,0,15
1.447,103.799,18,0,16,1,18
1.447,103.801,3,0,6,11,18
1.447,103.806,19,18,0,14,8
1.447,103.809,18,0,12,0,0
1.448,103.802,20,0,14,13,13
1.448,103.807,18,0,20,18,20
1.448,103.809,18,1,17,12,13
1.448,103.813,4,0,10,16,14
1.448,103.832,0,0,0,0,19
1.449,103.800,18,0,4,18,15
1.449,103.801,0,0,19,11,18
1.449,103.804,16,0,12,17,20
1.449,103.805,20,0,16,0,7
1.449,103.806,20,0,14,20,7
1.449,103.807,17,0,18,18,0
1.449,103.816,18,0,20,1,19
1.449,103.817,20,0,0,17,0
1.449,103.832,15,0,19,1,12
1.45,103.805,20,0,19,0,20
1.45,103.810,0,0,7,17,2
1.45,103.817,0,0,19,18,19
1.451,103.807,19,0,20,2,8
1.452,103.805,0,0,20,0,0
1.452,103.816,0,0,0,20,0
1.452,103.817,20,0,0,0,20
1.453,103.806,0,0,0,20,20
1.455,103.804,13,0,0,0,0
1.455,103.815,0,0,16,19,18
1.456,103.804,19,0,8,20,3
1.457,103.805,20,0,0,0,0
1.463,103.800,18,0,16,20,0
1.464,103.799,0,0,0,16,19
1.464,103.800,17,0,17,15,0
1.247,103.839,20,0,18,0,18
1.247,103.841,10,1,1,18,16
1.247,103.842,1,1,1,12,5
1.248,103.839,18,0,14,20,6
1.262,103.835,19,0,13,19,0
1.263,103.835,12,6,13,20,20
1.263,103.836,20,0,15,20,0
1.264,103.821,15,11,15,3,11
1.264,103.836,0,0,19,0,0
1.265,103.818,19,17,6,19,11
1.265,103.819,11,2,17,20,19
1.265,103.820,14,18,12,17,16
1.265,103.822,13,15,9,19,2
1.265,103.823,18,0,14,0,15
1.265,103.837,0,1,17,20,0
1.266,103.819,18,0,20,19,19
1.266,103.820,2,0,19,20,19
1.266,103.821,15,18,16,20,19
1.266,103.825,18,0,17,0,14
1.266,103.837,17,7,20,0,0
1.266,103.838,12,0,8,9,6
1.267,103.820,20,0,11,19,0
1.267,103.822,5,0,12,20,17
1.267,103.823,15,15,8,18,13
1.267,103.826,2,0,0,20,20
1.267,103.834,20,0,6,0,0
1.268,103.820,18,0,15,18,17
1.268,103.821,2,0,8,6,1
1.268,103.824,17,14,8,19,18
1.268,103.826,6,7,9,20,17
1.268,103.827,7,19,20,12,17
1.268,103.828,0,0,3,18,0
1.268,103.838,20,0,19,0,20
1.268,103.839,16,2,1,5,15
1.269,103.819,20,13,0,16,2
1.269,103.820,1,1,3,16,1
1.269,103.821,10,15,9,17,9
1.269,103.822,8,0,11,19,17
1.269,103.823,1,0,12,19,19
1.269,103.824,6,0,10,11,2
1.269,103.826,1,0,12,14,17
1.269,103.827,1,12,1,16,11
1.269,103.828,1,0,3,17,18
1.269,103.829,10,15,8,8,16
1.269,103.830,10,15,13,0,18
1.269,103.833,19,0,11,8,20
1.27,103.819,10,16,0,1,0
1.27,103.820,8,0,5,20,17
1.27,103.823,10,7,14,16,19
1.27,103.824,3,5,15,13,3
1.27,103.825,16,14,15,19,1
1.27,103.826,6,0,13,19,9
1.27,103.827,16,14,8,18,18
1.27,103.828,18,0,13,9,18
1.27,103.831,20,17,16,11,19
1.27,103.833,15,0,5,0,0
1.27,103.835,19,0,0,20,0
1.27,103.837,20,0,0,0,12
1.27,103.839,19,0,19,0,0
1.271,103.821,17,0,10,19,14
1.271,103.824,12,0,14,20,9
1.271,103.826,10,0,3,19,2
1.271,103.827,2,3,1,6,17
1.271,103.832,9,3,7,15,12
1.271,103.833,2,11,1,3,17
1.271,103.836,14,19,12,0,15
1.271,103.837,2,0,1,8,19
1.271,103.839,15,0,1,19,17
1.271,103.840,19,15,11,20,19
1.272,103.819,0,0,7,0,0
1.272,103.820,10,0,1,0,16
1.272,103.822,7,0,13,11,18
1.272,103.823,3,4,13,16,20
1.272,103.824,16,0,16,16,9
1.272,103.829,7,2,15,17,12
1.272,103.831,1,5,1,4,19
1.272,103.833,5,5,2,15,17
1.272,103.836,10,12,1,20,1
1.272,103.837,8,4,5,18,12
1.272,103.839,17,16,4,19,16
1.272,103.841,18,16,5,0,18
1.273,103.820,17,1,17,12,1
1.273,103.826,1,0,8,17,1
1.273,103.829,3,6,15,17,18
1.273,103.830,2,0,4,9,16
1.273,103.831,1,12,2,14,9
1.273,103.832,15,17,12,14,16
1.273,103.837,14,18,2,4,14
1.273,103.838,14,19,6,20,10
1.273,103.841,15,12,9,0,17
1.273,103.842,1,19,1,20,1
1.273,103.843,1,19,1,15,6
1.273,103.845,10,0,3,0,20
1.274,103.797,12,13,3,12,8
1.274,103.798,16,19,17,20,7
1.274,103.813,12,0,10,16,18
1.274,103.821,4,7,18,8,9
1.274,103.825,12,1,5,15,1
1.274,103.826,8,20,11,19,9
1.274,103.828,5,18,7,15,19
1.274,103.829,1,20,3,17,16
1.274,103.833,1,1,1,14,1
1.274,103.834,15,19,12,10,13
1.274,103.838,16,3,7,18,17
1.274,103.839,8,0,17,20,17
1.274,103.840,13,14,4,19,14
1.274,103.842,15,19,17,19,0
1.274,103.843,6,6,7,16,15
1.274,103.844,4,2,2,20,19
1.274,103.845,1,2,1,14,7
1.275,103.801,15,12,20,3,15
1.275,103.802,20,17,1,2,17
1.275,103.805,16,20,13,20,0
1.275,103.809,1,18,17,1,15
1.275,103.810,8,0,18,19,0
1.275,103.813,20,0,0,0,0
1.275,103.815,5,16,14,14,17
1.275,103.817,1,19,5,20,5
1.275,103.818,20,0,14,16,16
1.275,103.819,3,0,20,19,0
1.275,103.823,5,0,17,19,13
1.275,103.824,17,18,5,8,4
1.275,103.826,13,1,7,18,3
1.275,103.834,11,12,11,7,11
1.275,103.836,3,13,9,15,17
1.275,103.837,2,6,1,11,13
1.275,103.839,13,14,8,18,12
1.275,103.840,3,1,3,16,13
1.275,103.841,11,10,1,20,11
1.275,103.844,3,7,1,8,9
1.275,103.845,2,1,1,16,13
1.275,103.846,1,12,1,17,13
1.275,103.847,14,15,11,17,11
1.276,103.797,1,1,1,16,20
1.276,103.800,16,19,1,18,18
1.276,103.802,4,0,9,4,15
1.276,103.805,17,0,4,8,20
1.276,103.807,4,7,7,12,9
1.276,103.808,13,17,17,17,17
1.276,103.809,2,7,14,12,15
1.276,103.810,12,12,17,4,18
1.276,103.811,18,17,18,9,11
1.276,103.812,11,17,12,11,19
1.276,103.815,14,15,16,11,20
1.276,103.816,15,4,8,15,17
1.276,103.822,17,0,8,18,19
1.276,103.823,3,10,10,19,3
1.276,103.824,7,10,4,18,20
1.276,103.825,6,9,6,16,15
1.276,103.826,12,12,1,17,19
1.276,103.827,7,9,2,15,1
1.276,103.828,9,9,7,17,12
1.276,103.829,6,2,8,14,14
1.276,103.833,1,4,1,6,6
1.276,103.836,12,9,4,7,13
1.276,103.837,8,15,1,11,12
1.276,103.840,12,8,10,13,12
1.276,103.842,4,18,4,17,11
1.277,103.797,11,1,13,17,0
1.277,103.800,14,16,17,13,19
1.277,103.801,15,0,20,1,18
1.277,103.804,19,0,19,15,20
1.277,103.809,1,19,4,13,1
1.277,103.810,11,14,15,5,15
1.277,103.813,5,4,12,5,2
1.277,103.814,3,19,13,10,11
1.277,103.816,9,9,15,1,16
1.277,103.817,3,6,14,13,15
1.277,103.818,12,19,17,16,9
1.277,103.820,16,15,9,14,12
1.277,103.822,15,14,18,15,16
1.277,103.823,10,9,16,8,17
1.277,103.824,8,12,13,10,11
1.277,103.828,3,9,12,18,3
1.277,103.829,7,9,1,6,13
1.277,103.830,5,12,8,12,2
1.277,103.831,11,9,4,13,10
1.277,103.832,2,14,5,15,18
1.277,103.834,12,12,2,14,1
1.277,103.835,2,2,7,16,4
1.277,103.836,7,1,5,11,9
1.277,103.839,4,10,5,11,15
1.277,103.841,12,14,12,16,16
1.277,103.842,12,8,5,18,15
1.277,103.845,2,2,1,12,9
1.277,103.849,6,10,1,15,14
1.278,103.795,9,18,19,11,3
1.278,103.797,14,15,19,16,0
1.278,103.799,19,1,16,15,0
1.278,103.802,12,1,20,18,1
1.278,103.803,10,13,17,14,14
1.278,103.804,4,6,5,1,19
1.278,103.808,12,13,3,4,13
1.278,103.812,13,6,7,2,13
1.278,103.821,15,16,13,10,4
1.278,103.828,9,3,10,12,11
1.278,103.829,12,20,8,13,14
1.278,103.830,6,19,5,11,10
1.278,103.832,8,12,7,11,9
1.278,103.834,4,14,6,9,9
1.278,103.838,8,3,1,15,8
1.278,103.839,8,11,8,9,10
1.278,103.842,3,7,8,14,1
1.278,103.845,4,4,4,13,11
1.278,103.846,2,4,2,11,9
1.278,103.847,2,2,1,12,9
1.278,103.850,2,10,1,4,7
1.278,103.851,5,1,1,17,1
1.278,103.852,1,1,1,12,13
1.278,103.853,8,1,1,14,1
1.279,103.794,1,0,0,18,0
1.279,103.795,15,7,20,11,14
1.279,103.801,18,17,1,15,13
1.279,103.802,7,2,14,17,12
1.279,103.806,7,17,17,4,2
1.279,103.810,1,16,8,15,18
1.279,103.815,11,14,7,1,4
1.279,103.817,1,4,14,7,14
1.279,103.818,8,3,12,6,8
1.279,103.819,6,1,7,4,10
1.279,103.822,11,14,15,12,13
1.279,103.824,8,13,9,9,2
1.279,103.832,9,5,5,12,12
1.279,103.834,4,11,8,9,12
1.279,103.836,8,12,6,11,10
1.279,103.839,9,13,8,12,6
1.279,103.841,2,15,3,15,14
1.279,103.842,8,13,4,12,10
1.279,103.843,6,7,2,14,12
1.279,103.844,4,4,2,13,10
1.279,103.849,1,1,1,14,9
1.279,103.853,2,2,1,15,11
1.28,103.794,14,12,17,7,3
1.28,103.795,0,0,17,5,16
1.28,103.796,0,0,18,17,17
1.28,103.800,18,6,18,5,14
1.28,103.803,17,0,18,17,8
1.28,103.804,0,0,0,14,19
1.28,103.808,10,15,19,6,20
1.28,103.813,9,5,11,7,17
1.28,103.815,2,17,15,5,14
1.28,103.822,3,11,10,4,13
1.28,103.823,8,12,6,8,6
1.28,103.827,7,5,8,13,13
1.28,103.828,13,9,8,13,14
1.28,103.832,9,6,11,10,15
1.28,103.833,9,12,10,11,13
1.28,103.834,10,8,10,8,10
1.28,103.836,6,5,6,12,12
1.28,103.839,10,12,7,12,12
1.28,103.844,5,4,7,14,13
1.28,103.846,9,8,8,11,13
1.28,103.848,3,5,5,10,12
1.28,103.849,1,4,2,11,12
1.28,103.854,1,1,1,13,6
1.281,103.794,16,8,9,12,19
1.281,103.801,12,0,15,17,0
1.281,103.802,18,17,15,16,15
1.281,103.804,20,0,0,14,19
1.281,103.807,1,10,1,6,19
1.281,103.809,1,5,11,1,13
1.281,103.810,13,1,1,8,6
1.281,103.812,9,10,1,13,7
1.281,103.815,7,3,13,2,12
1.281,103.817,10,12,4,1,7
1.281,103.821,10,6,8,7,15
1.281,103.822,4,9,3,9,7
1.281,103.823,5,4,6,6,12
1.281,103.824,7,18,9,6,12
1.281,103.826,2,1,8,7,11
1.281,103.827,8,7,12,6,13
1.281,103.828,3,8,8,7,14
1.281,103.830,9,16,10,10,14
1.281,103.832,5,8,2,11,13
1.281,103.838,7,10,9,11,11
1.281,103.840,9,11,9,9,15
1.281,103.841,4,2,4,10,8
1.281,103.844,8,9,6,13,13
1.281,103.845,8,8,5,14,12
1.281,103.848,2,3,2,10,9
1.281,103.849,2,3,2,11,9
1.281,103.850,1,2,1,11,8
1.281,103.851,1,2,1,12,8
1.281,103.855,9,18,4,19,4
1.281,103.859,14,0,0,0,20
1.282,103.793,13,0,16,12,20
1.282,103.805,2,0,10,1,10
1.282,103.806,12,20,15,12,19
1.282,103.807,15,18,6,6,18
1.282,103.808,16,18,16,11,8
1.282,103.810,1,3,16,9,11
1.282,103.811,1,3,10,1,18
1.282,103.812,8,15,1,11,2
1.282,103.815,4,17,3,1,3
1.282,103.818,7,12,6,5,7
1.282,103.820,5,6,2,5,13
1.282,103.822,5,8,15,9,6
1.282,103.824,1,9,5,12,7
1.282,103.825,3,7,2,11,13
1.282,103.828,8,8,6,10,15
1.282,103.829,6,5,4,7,14
1.282,103.833,7,8,4,10,9
1.282,103.834,6,8,8,7,14
1.282,103.835,4,3,7,6,11
1.282,103.836,6,7,5,9,12
1.282,103.837,8,9,5,10,11
1.282,103.838,4,2,3,10,8
1.282,103.840,4,5,7,11,8
1.282,103.841,8,3,7,11,6
1.282,103.842,10,5,2,11,11
1.282,103.846,3,9,3,9,9
1.282,103.848,1,2,2,8,9
1.282,103.852,1,3,1,14,10
1.282,103.853,1,1,1,12,1
1.282,103.856,4,1,1,16,5
1.282,103.858,8,1,3,15,19
1.282,103.860,20,17,13,15,16
1.283,103.793,6,18,15,3,20
1.283,103.803,1,0,1,14,19
1.283,103.804,18,1,1,13,16
1.283,103.805,15,0,18,16,0
1.283,103.807,4,18,13,8,11
1.283,103.808,3,15,13,2,20
1.283,103.810,15,1,17,15,12
1.283,103.811,13,0,4,3,19
1.283,103.812,9,17,15,4,1
1.283,103.813,7,1,18,3,12
1.283,103.814,15,14,10,11,7
1.283,103.817,2,15,10,3,16
1.283,103.820,5,8,12,3,11
1.283,103.822,12,15,10,8,15
1.283,103.830,2,5,6,5,8
1.283,103.835,5,7,10,10,9
1.283,103.837,5,5,8,8,11
1.283,103.841,4,8,6,8,9
1.283,103.843,5,4,4,10,9
1.283,103.845,6,3,3,8,10
1.283,103.846,3,3,3,9,10
1.283,103.847,2,4,2,9,10
1.283,103.848,1,3,1,8,8
1.283,103.852,1,4,1,16,6
1.283,103.853,1,3,1,10,10
1.283,103.858,7,12,1,19,9
1.283,103.860,7,4,6,15,17
1.284,103.792,1,19,12,11,13
1.284,103.802,19,0,0,20,4
1.284,103.803,15,3,2,20,16
1.284,103.805,17,0,13,11,0
1.284,103.807,2,3,4,12,4
1.284,103.809,11,0,6,17,12
1.284,103.810,15,13,1,15,2
1.284,103.811,4,6,4,11,13
1.284,103.813,6,20,10,5,15
1.284,103.814,10,13,3,12,4
1.284,103.815,10,14,8,13,5
1.284,103.818,5,2,2,10,13
1.284,103.822,7,13,7,9,6
1.284,103.823,10,7,1,7,7
1.284,103.824,9,6,10,2,10
1.284,103.828,5,4,5,10,15
1.284,103.830,5,5,6,6,13
1.284,103.832,5,6,5,3,10
1.284,103.833,3,2,4,8,9
1.284,103.834,6,2,3,7,8
1.284,103.836,5,3,4,6,12
1.284,103.838,1,3,3,7,6
1.284,103.840,1,1,3,7,8
1.284,103.841,3,3,4,8,8
1.284,103.843,2,5,2,9,9
1.284,103.847,2,4,2,8,11
1.284,103.850,1,3,1,10,5
1.284,103.851,2,1,1,12,4
1.284,103.853,1,7,1,15,10
1.284,103.855,9,7,1,16,11
1.284,103.856,15,11,3,17,3
1.284,103.860,9,16,4,17,15
1.285,103.792,16,8,10,9,14
1.285,103.810,7,18,12,4,17
1.285,103.812,16,10,11,8,5
1.285,103.816,1,10,6,11,14
1.285,103.817,7,19,5,7,8
1.285,103.818,1,5,1,1,13
1.285,103.824,3,6,3,4,5
1.285,103.825,6,11,2,11,13
1.285,103.827,8,7,7,8,8
1.285,103.833,4,2,5,8,11
1.285,103.837,4,2,3,6,11
1.285,103.839,2,2,2,4,9
1.285,103.841,2,3,2,8,5
1.285,103.842,2,4,2,6,4
1.285,103.843,2,3,3,10,7
1.285,103.844,4,8,3,11,8
1.285,103.845,1,4,2,7,6
1.285,103.847,1,1,2,7,8
1.285,103.848,2,4,2,10,10
1.285,103.849,1,2,1,8,9
1.285,103.855,3,2,2,16,2
1.285,103.856,8,12,6,19,19
1.285,103.857,13,17,9,18,9
1.285,103.858,14,0,11,19,20
1.285,103.859,19,19,12,20,5
1.285,103.860,16,0,5,0,19
1.285,103.862,1,3,5,20,12
1.285,103.863,8,0,20,19,20
1.286,103.803,1,5,14,20,0
1.286,103.805,10,1,13,19,10
1.286,103.806,19,17,19,4,16
1.286,103.807,19,0,16,20,12
1.286,103.813,5,4,19,14,5
1.286,103.814,11,18,13,13,14
1.286,103.815,6,10,7,11,19
1.286,103.816,3,19,9,11,16
1.286,103.819,6,9,1,8,12
1.286,103.823,9,20,7,12,14
1.286,103.824,10,5,11,10,10
1.286,103.825,9,1,3,11,7
1.286,103.826,7,11,5,5,5
1.286,103.831,5,7,7,7,10
1.286,103.834,7,6,5,9,9
1.286,103.836,4,3,2,7,5
1.286,103.837,2,6,3,6,8
1.286,103.839,3,2,2,7,5
1.286,103.841,1,1,1,7,7
1.286,103.842,2,4,3,8,7
1.286,103.847,1,2,1,6,6
1.286,103.851,1,3,2,11,10
1.286,103.853,3,8,4,14,15
1.286,103.855,1,4,2,16,14
1.286,103.859,7,1,8,18,18
1.286,103.860,16,13,6,19,17
1.286,103.862,13,0,13,20,13
1.286,103.864,20,12,17,19,18
1.287,103.791,12,19,1,15,11
1.287,103.792,12,0,0,14,18
1.287,103.793,20,0,20,2,1
1.287,103.794,13,0,0,12,0
1.287,103.802,10,1,1,2,16
1.287,103.806,18,0,9,6,9
1.287,103.810,3,10,13,6,5
1.287,103.817,6,11,11,5,11
1.287,103.819,5,8,5,13,14
1.287,103.822,6,10,8,11,13
1.287,103.824,6,12,9,9,12
1.287,103.825,9,12,2,3,12
1.287,103.826,8,5,7,8,17
1.287,103.828,8,7,7,9,9
1.287,103.832,3,5,4,7,11
1.287,103.833,3,7,10,7,5
1.287,103.834,2,2,4,5,4
1.287,103.835,1,8,1,8,6
1.287,103.836,4,4,5,7,5
1.287,103.837,3,12,4,6,7
1.287,103.840,1,6,1,6,7
1.287,103.841,2,2,2,9,5
1.287,103.845,1,2,1,8,5
1.287,103.846,1,2,2,8,7
1.287,103.847,1,2,1,5,5
1.287,103.848,1,1,1,8,8
1.287,103.849,2,3,2,9,11
1.287,103.852,3,1,2,10,11
1.287,103.853,3,3,2,12,11
1.287,103.854,2,10,5,14,9
1.287,103.855,7,1,5,14,9
1.287,103.856,9,3,2,15,4
1.287,103.859,9,4,10,18,11
1.287,103.860,1,2,2,16,14
1.287,103.862,10,10,6,18,14
1.287,103.866,17,15,8,0,0
1.288,103.800,14,0,8,20,14
1.288,103.801,4,3,18,19,10
1.288,103.802,16,0,20,2,14
1.288,103.804,17,0,17,17,15
1.288,103.805,18,0,17,14,20
1.288,103.807,15,9,8,11,16
1.288,103.808,13,20,17,10,13
1.288,103.809,14,3,15,13,14
1.288,103.811,14,0,11,3,14
1.288,103.812,9,18,2,8,16
1.288,103.813,2,9,6,13,9
1.288,103.814,13,17,3,9,13
1.288,103.819,11,14,2,6,10
1.288,103.821,13,7,6,5,12
1.288,103.822,10,17,12,9,16
1.288,103.824,14,11,8,8,12
1.288,103.825,7,8,10,6,11
1.288,103.830,5,13,3,9,10
1.288,103.831,6,3,7,7,14
1.288,103.833,4,4,4,12,7
1.288,103.836,3,2,2,6,5
1.288,103.837,3,1,2,9,4
1.288,103.838,3,5,2,8,8
1.288,103.839,2,2,2,3,7
1.288,103.841,2,4,2,9,7
1.288,103.842,2,4,1,10,8
1.288,103.844,1,1,1,8,5
1.288,103.846,1,1,1,8,6
1.288,103.848,1,2,1,9,4
1.288,103.851,2,4,2,9,7
1.288,103.852,3,3,2,10,8
1.288,103.854,3,3,2,13,6
1.288,103.856,7,10,2,16,11
