latitude,longitude,beauty_medical_hs,sporting_goods_fb,restaurants_hs,apparel_fb
2.945,101.544,19,9,5,5
2.945,101.587,13,7,8,1
2.945,101.682,14,0,20,0
2.945,101.692,4,7,9,1
2.945,101.693,7,4,5,1
2.945,101.694,9,2,3,7
2.945,101.698,1,1,9,0
2.945,101.699,3,12,8,1
2.945,101.703,1,13,13,2
2.945,101.706,4,3,12,1
2.945,101.707,14,3,11,7
2.945,101.709,13,12,13,8
2.945,101.715,12,2,15,0
2.945,101.717,13,12,11,13
2.945,101.72,18,5,18,17
2.945,101.721,1,9,14,20
2.945,101.723,1,17,17,20
2.945,101.729,14,12,12,18
2.945,101.74,8,6,15,11
2.945,101.742,0,0,17,0
2.945,101.75,0,2,8,6
2.945,101.751,7,19,14,18
2.945,101.752,3,15,14,16
2.945,101.76,13,10,11,15
2.945,101.777,10,4,5,6
2.945,101.789,2,5,4,7
2.945,101.839,18,10,3,17
2.945,101.84,3,15,16,5
2.945,101.841,15,17,18,12
2.945,101.842,19,11,14,7
2.945,101.844,20,7,13,9
2.945,101.845,3,13,16,9
2.945,101.849,0,0,20,18
2.946,101.655,16,6,18,11
2.946,101.657,0,12,19,16
2.946,101.673,0,17,19,18
2.946,101.69,11,9,19,8
2.946,101.693,8,1,12,1
2.946,101.694,16,9,14,12
2.946,101.695,17,8,13,0
2.946,101.698,13,5,11,5
2.946,101.7,0,13,12,19
2.946,101.701,0,1,6,2
2.946,101.702,8,13,14,2
2.946,101.705,13,10,6,2
2.946,101.706,8,1,9,3
2.946,101.708,3,14,19,9
2.946,101.709,16,11,3,1
2.946,101.71,4,11,11,1
2.946,101.711,13,19,18,18
2.946,101.712,1,4,13,12
2.946,101.714,12,2,11,7
2.946,101.715,6,1,2,13
2.946,101.718,1,13,12,1
2.946,101.719,15,20,16,17
2.946,101.721,0,19,16,18
2.946,101.743,11,19,14,13
2.946,101.744,3,6,13,1
2.946,101.746,17,2,18,16
2.946,101.751,20,17,9,8
2.946,101.753,2,16,8,0
2.946,101.755,12,1,1,2
2.946,101.759,16,17,16,18
2.946,101.763,18,15,16,3
2.946,101.771,0,6,11,0
2.946,101.774,7,8,9,15
2.946,101.775,2,2,11,10
2.946,101.779,0,1,7,12
2.946,101.78,18,17,9,9
2.946,101.785,0,9,16,6
2.946,101.788,5,6,15,18
2.946,101.791,13,17,18,11
2.946,101.796,0,4,9,12
2.946,101.842,18,9,7,11
2.946,101.847,13,15,11,8
2.947,101.661,17,4,13,0
2.947,101.664,15,15,18,12
2.947,101.667,0,13,19,13
2.947,101.672,16,7,11,12
2.947,101.681,14,11,16,12
2.947,101.692,1,1,1,1
2.947,101.705,18,11,7,18
2.947,101.707,4,8,11,2
2.947,101.708,7,19,15,15
2.947,101.71,19,17,17,6
2.947,101.715,0,12,14,17
2.947,101.717,7,15,15,16
2.947,101.718,0,10,17,18
2.947,101.746,12,20,16,19
2.947,101.747,19,19,16,13
2.947,101.748,1,12,20,9
2.947,101.751,6,19,12,13
2.947,101.759,11,20,16,17
2.947,101.76,0,20,18,20
2.947,101.762,4,19,17,0
2.947,101.764,6,15,1,3
2.947,101.768,7,19,18,0
2.947,101.775,5,8,2,1
2.947,101.777,18,15,14,3
2.947,101.779,0,16,14,0
2.947,101.826,0,19,20,0
2.947,101.844,20,15,16,20
2.947,101.845,12,8,9,6
2.947,101.846,19,5,12,11
2.947,101.847,0,13,16,16
2.948,101.658,0,0,18,0
2.948,101.661,7,14,14,16
2.948,101.671,12,7,17,7
2.948,101.69,16,15,18,0
2.948,101.698,8,9,5,8
2.948,101.701,7,1,5,1
2.948,101.703,0,15,15,17
2.948,101.708,16,1,3,4
2.948,101.712,4,3,7,1
2.948,101.718,12,17,10,5
2.948,101.722,7,8,5,18
2.948,101.723,0,7,10,6
2.948,101.724,13,14,13,4
2.948,101.727,4,1,9,8
2.948,101.731,19,0,16,13
2.948,101.733,10,1,5,0
2.948,101.736,18,14,17,0
2.948,101.741,14,11,5,3
2.948,101.743,5,1,9,1
2.948,101.745,12,9,11,14
2.948,101.747,20,18,18,12
2.948,101.75,20,10,15,18
2.948,101.751,15,0,8,0
2.948,101.756,9,15,11,9
2.948,101.758,17,20,16,6
2.948,101.76,0,19,20,11
2.948,101.763,9,11,13,2
2.948,101.764,17,1,5,17
2.948,101.767,0,10,13,10
2.948,101.768,0,20,16,0
2.948,101.77,14,5,10,0
2.948,101.774,16,15,17,0
2.948,101.785,0,15,18,19
2.948,101.79,13,3,10,10
2.948,101.8,0,8,11,14
2.948,101.815,14,19,10,17
2.948,101.824,0,0,17,17
2.948,101.841,12,18,10,13
2.948,101.843,20,10,9,8
2.948,101.845,16,12,14,5
2.948,101.847,17,15,10,20
2.949,101.662,11,6,11,0
2.949,101.687,14,1,5,10
2.949,101.688,3,2,14,5
2.949,101.689,7,4,17,6
2.949,101.704,0,13,14,17
2.949,101.712,11,5,14,13
2.949,101.713,20,12,16,2
2.949,101.714,15,7,5,4
2.949,101.717,12,11,7,2
2.949,101.718,9,8,18,2
2.949,101.72,9,14,16,7
2.949,101.722,9,1,8,9
2.949,101.724,17,9,15,10
2.949,101.726,17,6,14,11
2.949,101.732,0,1,18,13
2.949,101.733,9,10,12,13
2.949,101.744,17,16,16,18
2.949,101.748,17,19,9,15
2.949,101.757,17,13,16,19
2.949,101.76,14,2,13,2
2.949,101.762,13,0,18,17
2.949,101.764,3,7,10,1
2.949,101.765,0,14,16,5
2.949,101.771,17,6,5,1
2.949,101.775,0,14,2,2
2.949,101.776,18,4,5,12
2.949,101.781,0,15,13,0
2.949,101.785,5,9,3,19
2.949,101.837,0,11,10,0
2.949,101.84,16,6,17,3
2.949,101.841,19,16,18,18
2.949,101.843,12,6,7,9
2.949,101.844,14,10,12,8
2.949,101.845,9,10,9,4
2.949,101.846,19,17,16,15
2.949,101.847,0,0,16,0
2.95,101.654,2,8,15,15
2.95,101.667,14,4,16,11
2.95,101.683,13,1,10,14
2.95,101.687,9,18,14,1
2.95,101.688,9,2,8,7
2.95,101.689,10,9,16,1
2.95,101.69,11,17,18,12
2.95,101.693,18,4,4,1
2.95,101.706,10,12,18,6
2.95,101.707,15,9,12,14
2.95,101.708,7,10,16,17
2.95,101.714,7,13,13,2
2.95,101.715,17,13,9,10
2.95,101.717,16,12,14,12
2.95,101.721,19,5,11,9
2.95,101.723,13,1,2,7
2.95,101.734,9,12,12,13
2.95,101.745,15,16,16,18
2.95,101.749,11,10,17,9
2.95,101.751,2,3,11,1
2.95,101.752,9,1,9,0
2.95,101.754,11,10,14,4
2.95,101.757,17,3,9,17
2.95,101.758,0,6,8,12
2.95,101.769,2,8,3,7
2.95,101.77,4,8,15,3
2.95,101.774,14,1,6,4
2.95,101.775,0,5,18,17
2.95,101.777,18,3,7,4
2.95,101.779,12,16,14,8
2.95,101.787,16,13,13,13
2.95,101.828,0,18,19,0
2.95,101.838,14,13,18,0
2.95,101.84,16,20,14,15
2.95,101.842,10,8,7,5
2.95,101.843,18,14,9,18
2.95,101.845,16,14,11,13
2.95,101.847,0,15,19,0
2.951,101.47,9,18,20,17
2.951,101.597,15,17,20,0
2.951,101.639,0,1,10,13
2.951,101.658,14,2,13,8
2.951,101.662,14,9,13,12
2.951,101.663,19,9,14,6
2.951,101.671,13,4,18,17
2.951,101.676,9,0,16,12
2.951,101.679,8,1,18,4
2.951,101.697,16,1,10,6
2.951,101.698,0,15,14,12
2.951,101.706,6,4,8,13
2.951,101.709,17,10,18,16
2.951,101.71,12,3,3,18
2.951,101.712,15,5,11,2
2.951,101.718,20,1,4,12
2.951,101.719,0,15,20,16
2.951,101.724,9,1,8,1
2.951,101.728,10,8,17,7
2.951,101.746,19,9,1,2
2.951,101.749,14,6,10,2
2.951,101.752,4,7,10,1
2.951,101.755,16,17,8,4
2.951,101.757,13,14,13,3
2.951,101.758,13,16,12,3
2.951,101.759,20,16,20,5
2.951,101.76,0,13,12,12
2.951,101.761,19,16,15,18
2.951,101.762,9,15,7,3
2.951,101.768,0,13,15,2
2.951,101.769,8,5,16,13
2.951,101.77,1,8,5,1
2.951,101.771,15,18,4,9
2.951,101.772,0,1,11,12
2.951,101.775,1,13,5,1
2.951,101.776,18,9,4,11
2.951,101.778,13,5,17,1
2.951,101.784,0,12,14,16
2.951,101.791,15,3,19,17
2.951,101.838,17,13,12,7
2.951,101.841,15,14,13,11
2.951,101.842,6,12,13,20
2.951,101.843,19,18,12,9
2.951,101.845,13,17,16,7
2.952,101.668,14,15,17,8
2.952,101.669,12,3,6,5
2.952,101.673,1,4,9,0
2.952,101.689,8,13,16,7
2.952,101.69,20,7,12,13
2.952,101.696,0,18,16,5
2.952,101.697,2,1,1,2
2.952,101.702,17,11,12,12
2.952,101.706,14,3,11,14
2.952,101.707,4,17,7,8
2.952,101.711,0,1,5,7
2.952,101.712,4,12,15,17
2.952,101.715,10,12,19,17
2.952,101.72,13,17,9,12
2.952,101.721,10,5,17,13
2.952,101.726,12,3,3,2
2.952,101.729,14,8,5,3
2.952,101.73,0,5,19,0
2.952,101.734,5,4,10,12
2.952,101.742,11,0,12,8
2.952,101.749,8,13,18,2
2.952,101.752,10,12,15,9
2.952,101.755,13,9,13,5
2.952,101.757,14,20,13,12
2.952,101.76,18,19,18,0
2.952,101.761,7,5,9,2
2.952,101.762,7,10,2,2
2.952,101.763,11,15,16,1
2.952,101.764,1,8,12,19
2.952,101.766,11,7,16,18
2.952,101.768,7,1,4,3
2.952,101.769,19,3,12,15
2.952,101.771,11,1,8,9
2.952,101.772,7,14,15,0
2.952,101.773,0,0,16,17
2.952,101.775,0,3,15,19
2.952,101.778,3,13,15,0
2.952,101.786,0,14,15,19
2.952,101.792,19,9,19,0
2.952,101.829,18,4,18,13
2.952,101.833,13,18,19,12
2.952,101.834,19,0,19,18
2.952,101.84,0,10,14,20
2.952,101.841,19,16,16,18
2.952,101.842,15,12,11,16
2.953,101.469,16,20,19,0
2.953,101.47,0,15,20,20
2.953,101.654,0,9,16,0
2.953,101.66,6,6,15,11
2.953,101.682,17,7,7,12
2.953,101.684,18,18,20,0
2.953,101.693,19,14,14,18
2.953,101.698,2,2,3,2
2.953,101.708,14,1,1,2
2.953,101.709,0,18,18,17
2.953,101.714,15,4,8,17
2.953,101.715,3,3,17,12
2.953,101.719,15,0,8,12
2.953,101.72,4,15,12,4
2.953,101.722,10,7,15,9
2.953,101.725,7,3,10,1
2.953,101.726,5,1,1,1
2.953,101.732,7,16,18,10
2.953,101.739,15,4,14,15
2.953,101.74,0,12,17,9
2.953,101.751,4,0,5,2
2.953,101.756,13,3,8,19
2.953,101.757,9,12,11,9
2.953,101.758,0,11,6,15
2.953,101.759,0,0,18,0
2.953,101.764,14,19,15,2
2.953,101.765,17,10,10,19
2.953,101.768,6,5,8,9
2.953,101.769,0,9,12,0
2.953,101.771,9,13,14,15
2.953,101.772,8,11,15,19
2.953,101.777,11,6,15,6
2.953,101.779,10,3,12,9
2.953,101.78,14,8,9,0
2.953,101.781,16,17,14,7
2.953,101.789,12,14,13,18
2.953,101.841,18,13,13,8
2.953,101.842,14,12,11,11
2.953,101.843,17,17,14,15
2.953,101.844,19,20,13,18
2.953,101.845,0,0,17,18
2.954,101.469,7,0,18,0
2.954,101.471,16,0,18,17
2.954,101.472,0,0,20,17
2.954,101.656,3,19,11,13
2.954,101.667,0,6,13,17
2.954,101.668,11,8,12,0
2.954,101.684,10,10,5,15
2.954,101.704,9,10,8,4
2.954,101.717,18,14,10,19
2.954,101.727,10,2,9,0
2.954,101.732,6,2,3,1
2.954,101.736,20,16,14,13
2.954,101.744,9,7,2,18
2.954,101.747,17,16,5,3
2.954,101.749,3,1,1,1
2.954,101.752,20,4,10,6
2.954,101.753,9,11,12,6
2.954,101.756,0,0,19,18
2.954,101.757,12,13,17,13
2.954,101.758,10,16,16,5
2.954,101.759,20,10,5,10
2.954,101.76,8,5,10,15
2.954,101.761,13,12,14,5
2.954,101.763,13,3,10,17
2.954,101.767,19,6,11,10
2.954,101.769,20,13,13,10
2.954,101.773,13,14,16,19
2.954,101.775,12,10,12,15
2.954,101.776,19,0,19,0
2.954,101.777,0,18,19,20
2.954,101.782,0,7,8,17
2.954,101.784,0,12,13,8
2.954,101.832,0,12,15,17
2.954,101.84,17,16,14,13
2.954,101.841,20,19,13,20
2.954,101.842,6,5,8,9
2.954,101.843,17,15,17,16
2.954,101.845,0,0,20,0
2.955,101.468,0,15,20,0
2.955,101.658,0,18,10,17
2.955,101.67,17,9,6,12
2.955,101.672,11,4,15,4
2.955,101.673,0,1,17,14
2.955,101.675,0,15,14,8
2.955,101.678,8,11,13,17
2.955,101.681,14,17,15,9
2.955,101.686,16,4,17,8
2.955,101.687,15,15,16,17
2.955,101.691,15,8,14,0
2.955,101.694,18,1,7,12
2.955,101.697,0,13,9,19
2.955,101.698,0,7,10,17
2.955,101.699,11,16,18,10
2.955,101.706,5,1,4,2
2.955,101.711,18,0,7,13
2.955,101.714,13,11,14,12
2.955,101.718,0,3,2,17
2.955,101.719,17,12,17,12
2.955,101.723,12,19,18,14
2.955,101.727,0,12,16,16
2.955,101.729,13,16,14,2
2.955,101.736,17,18,9,9
2.955,101.743,0,11,8,18
2.955,101.747,19,12,18,13
2.955,101.748,6,3,7,1
2.955,101.75,7,3,7,4
2.955,101.755,13,13,8,7
2.955,101.757,15,19,19,18
2.955,101.759,13,3,5,4
2.955,101.76,0,4,15,19
2.955,101.763,11,9,11,7
2.955,101.767,2,2,5,1
2.955,101.769,12,8,7,5
2.955,101.771,14,8,14,1
2.955,101.776,10,10,17,13
2.955,101.778,8,15,15,17
2.955,101.782,17,0,17,17
2.955,101.784,3,2,10,17
2.955,101.787,1,16,15,0
2.955,101.811,10,10,9,18
2.955,101.82,15,5,19,17
2.955,101.831,0,7,12,9
2.955,101.837,17,4,2,0
2.955,101.841,11,8,14,14
2.955,101.842,18,12,17,16
2.955,101.843,16,12,19,20
2.956,101.669,14,19,18,0
2.956,101.672,16,19,20,0
2.956,101.677,2,9,7,17
2.956,101.683,16,2,5,16
2.956,101.693,0,6,7,14
2.956,101.696,16,1,13,4
2.956,101.698,17,1,9,12
2.956,101.702,3,1,10,7
2.956,101.712,20,15,17,17
2.956,101.713,17,18,14,12
2.956,101.716,0,3,18,0
2.956,101.725,9,16,10,1
2.956,101.726,2,12,11,13
2.956,101.728,6,10,14,13
2.956,101.743,3,19,16,14
2.956,101.75,0,3,1,3
2.956,101.752,0,3,14,14
2.956,101.753,7,20,5,5
2.956,101.754,0,17,15,7
2.956,101.755,19,12,7,11
2.956,101.757,16,11,14,8
2.956,101.758,13,12,13,7
2.956,101.76,3,18,11,2
2.956,101.761,14,16,5,7
2.956,101.763,10,19,7,13
2.956,101.765,19,16,15,16
2.956,101.766,9,9,14,15
2.956,101.767,6,1,2,8
2.956,101.769,5,2,5,1
2.956,101.77,8,19,11,5
2.956,101.772,10,8,16,12
2.956,101.773,19,8,10,14
2.956,101.774,15,16,16,14
2.956,101.775,15,18,17,7
2.956,101.776,6,5,11,4
2.956,101.788,0,1,10,13
2.956,101.828,0,0,19,17
2.956,101.834,0,16,7,18
2.956,101.836,16,13,18,19
2.956,101.838,15,20,13,12
2.956,101.842,20,16,11,0
2.956,101.843,11,0,19,18
2.956,101.844,17,20,18,20
2.957,101.664,0,8,15,0
2.957,101.67,8,7,11,6
2.957,101.679,1,7,9,6
2.957,101.681,17,2,11,0
2.957,101.684,0,15,9,0
2.957,101.692,5,9,12,1
2.957,101.695,8,0,12,1
2.957,101.697,19,18,10,16
2.957,101.699,3,2,4,12
2.957,101.701,18,19,13,9
2.957,101.708,3,1,3,2
2.957,101.709,12,15,13,4
2.957,101.711,14,2,13,0
2.957,101.719,17,3,4,9
2.957,101.723,12,9,8,17
2.957,101.724,15,14,6,1
2.957,101.736,5,1,6,1
2.957,101.737,20,13,18,14
2.957,101.742,3,17,4,1
2.957,101.744,7,1,11,3
2.957,101.745,12,12,16,19
2.957,101.75,18,0,16,4
2.957,101.751,12,19,1,9
2.957,101.752,9,1,5,2
2.957,101.754,18,0,18,2
2.957,101.755,18,18,17,14
2.957,101.756,16,19,15,16
2.957,101.757,17,18,18,14
2.957,101.759,10,17,4,17
2.957,101.761,10,8,8,6
2.957,101.762,15,6,14,9
2.957,101.764,12,15,14,17
2.957,101.765,19,16,12,16
2.957,101.767,11,1,4,2
2.957,101.77,8,12,15,7
2.957,101.772,5,15,12,11
2.957,101.774,2,2,9,19
2.957,101.775,9,12,3,3
2.957,101.776,9,13,9,8
2.957,101.777,16,4,2,2
2.957,101.778,0,20,17,14
2.957,101.782,0,3,9,9
2.957,101.783,0,13,18,2
2.957,101.784,13,11,11,4
2.957,101.785,0,6,15,0
2.957,101.786,12,0,16,11
2.957,101.787,14,11,16,12
2.957,101.79,19,9,7,19
2.957,101.791,10,0,19,19
2.957,101.792,15,14,16,9
2.957,101.827,20,15,13,0
2.957,101.83,6,4,4,1
2.957,101.833,4,10,12,7
2.957,101.836,0,12,15,12
2.957,101.837,13,12,12,9
2.957,101.838,15,11,14,18
2.957,101.839,15,14,17,18
2.957,101.84,14,16,13,17
2.957,101.842,20,11,18,0
2.958,101.658,14,7,17,17
2.958,101.666,11,7,5,12
2.958,101.675,1,1,1,2
2.958,101.682,8,1,6,6
2.958,101.684,5,4,11,8
2.958,101.685,14,1,7,0
2.958,101.693,15,8,14,0
2.958,101.695,19,2,15,2
2.958,101.717,9,1,7,10
2.958,101.719,18,14,15,3
2.958,101.72,8,12,14,1
2.958,101.726,2,12,12,1
2.958,101.728,18,12,7,9
2.958,101.731,17,1,3,1
2.958,101.736,0,0,19,18
2.958,101.739,11,5,18,0
2.958,101.74,7,13,17,9
2.958,101.741,0,12,8,17
2.958,101.745,11,6,18,19
2.958,101.746,11,0,11,0
2.958,101.747,0,3,17,14
2.958,101.753,3,1,3,1
2.958,101.756,0,13,10,16
2.958,101.758,15,11,13,0
2.958,101.759,6,13,11,1
2.958,101.76,8,11,15,5
2.958,101.762,12,13,13,5
2.958,101.767,16,3,6,9
2.958,101.768,6,15,12,1
2.958,101.77,20,6,17,16
2.958,101.771,19,5,12,9
2.958,101.772,19,2,9,19
2.958,101.774,6,1,4,19
2.958,101.776,0,16,8,19
2.958,101.778,9,11,10,13
2.958,101.779,17,14,15,19
2.958,101.781,18,11,6,16
2.958,101.782,3,12,8,7
2.958,101.783,18,16,15,0
2.958,101.784,0,15,16,0
2.958,101.788,15,19,3,9
2.958,101.793,20,20,19,0
2.958,101.794,11,12,8,3
2.958,101.828,13,6,9,6
2.958,101.831,0,9,18,8
2.958,101.832,0,12,8,8
2.958,101.835,0,0,19,0
2.958,101.838,15,19,19,20
2.958,101.84,20,19,16,13
2.958,101.841,19,20,19,19
2.959,101.645,12,7,19,13
2.959,101.653,14,9,14,17
2.959,101.654,6,2,3,1
2.959,101.664,17,2,4,0
2.959,101.666,16,1,9,7
2.959,101.675,18,13,15,15
2.959,101.677,20,15,16,17
2.959,101.687,11,6,3,0
2.959,101.69,3,1,10,1
2.959,101.693,4,1,9,2
2.959,101.694,0,1,8,7
2.959,101.696,20,6,11,17
2.959,101.7,11,13,15,5
2.959,101.705,10,18,18,17
2.959,101.709,2,4,11,13
2.959,101.715,1,15,14,2
2.959,101.717,6,16,5,0
2.959,101.723,20,15,16,12
2.959,101.725,5,6,8,2
2.959,101.726,9,13,16,9
2.959,101.727,9,17,8,10
2.959,101.733,14,16,4,4
2.959,101.738,0,2,10,19
2.959,101.745,10,13,18,18
2.959,101.749,9,9,2,5
2.959,101.75,14,10,16,13
2.959,101.751,10,0,10,2
2.959,101.752,0,11,10,2
2.959,101.756,14,16,12,10
2.959,101.757,12,10,8,1
2.959,101.758,2,13,11,1
2.959,101.759,1,8,6,4
2.959,101.76,0,15,3,17
2.959,101.762,5,14,18,9
2.959,101.765,4,3,3,1
2.959,101.766,5,4,2,2
2.959,101.767,13,10,11,6
2.959,101.768,8,13,9,9
2.959,101.769,3,13,7,3
2.959,101.77,7,2,6,6
2.959,101.775,0,16,16,20
2.959,101.777,7,5,6,1
2.959,101.778,13,17,17,0
2.959,101.779,18,14,18,12
2.959,101.78,12,3,14,11
2.959,101.782,9,16,12,13
2.959,101.788,19,16,19,0
2.959,101.789,19,2,12,14
2.959,101.79,13,0,2,0
2.959,101.791,18,3,8,16
2.959,101.792,0,0,17,17
2.959,101.799,0,11,12,12
2.959,101.808,11,9,4,17
2.959,101.81,0,12,20,0
2.959,101.815,19,7,11,4
2.959,101.816,5,19,19,17
2.959,101.819,16,15,20,0
2.959,101.821,0,18,16,0
2.959,101.826,9,9,18,17
2.959,101.827,9,0,15,12
2.959,101.836,20,14,14,18
2.959,101.839,19,19,16,14
2.959,101.841,19,20,17,19
2.96,101.663,12,7,13,0
2.96,101.667,19,6,13,13
2.96,101.672,18,1,8,12
2.96,101.673,0,12,15,17
2.96,101.679,15,1,9,18
2.96,101.69,9,7,18,6
2.96,101.706,12,13,15,4
2.96,101.707,14,3,8,1
2.96,101.708,14,0,19,17
2.96,101.714,8,17,10,1
2.96,101.716,0,11,16,12
2.96,101.718,14,14,13,0
2.96,101.721,16,7,4,14
2.96,101.722,15,5,17,9
2.96,101.726,0,2,8,11
2.96,101.728,18,2,5,8
2.96,101.729,15,17,13,19
2.96,101.73,18,9,8,4
2.96,101.731,0,15,16,0
2.96,101.742,15,9,13,8
2.96,101.744,2,19,11,11
2.96,101.746,4,13,16,0
2.96,101.748,9,3,10,12
2.96,101.749,3,9,13,10
2.96,101.753,0,18,17,13
2.96,101.762,12,19,8,3
2.96,101.763,15,13,8,20
2.96,101.764,15,9,8,2
2.96,101.765,14,14,14,19
2.96,101.777,11,10,13,4
2.96,101.778,13,11,14,15
2.96,101.779,13,1,7,3
2.96,101.782,19,17,3,7
2.96,101.789,14,20,10,12
2.96,101.79,10,15,15,5
2.96,101.824,16,7,9,17
2.96,101.828,20,8,7,9
2.96,101.834,14,14,17,0
2.96,101.836,0,4,15,18
2.961,101.648,0,1,15,12
2.961,101.653,12,4,17,6
2.961,101.657,19,1,5,1
2.961,101.659,17,16,7,1
2.961,101.664,13,5,12,16
2.961,101.665,11,4,11,9
2.961,101.666,9,15,13,6
2.961,101.674,2,7,4,4
2.961,101.675,4,5,4,1
2.961,101.682,3,12,8,1
2.961,101.692,0,12,20,17
2.961,101.694,15,1,5,4
2.961,101.702,9,5,15,1
2.961,101.704,3,1,2,8
2.961,101.705,17,11,9,10
2.961,101.711,0,6,16,0
2.961,101.713,9,1,14,7
2.961,101.717,16,16,13,13
2.961,101.72,14,16,20,0
2.961,101.721,9,13,4,10
2.961,101.731,0,7,16,19
2.961,101.732,0,14,13,6
2.961,101.735,0,1,9,8
2.961,101.737,0,0,6,1
2.961,101.739,11,10,14,2
2.961,101.745,7,2,9,5
2.961,101.746,11,7,4,14
2.961,101.752,16,15,12,4
2.961,101.753,9,11,17,18
2.961,101.754,10,12,13,9
2.961,101.756,1,9,13,1
2.961,101.758,17,15,13,2
2.961,101.759,11,13,8,12
2.961,101.765,11,2,5,2
2.961,101.766,6,2,8,15
2.961,101.767,14,16,13,16
2.961,101.768,8,1,7,2
2.961,101.77,10,7,3,2
2.961,101.771,14,14,9,4
2.961,101.772,6,16,14,7
2.961,101.774,15,5,9,12
2.961,101.775,13,7,15,3
2.961,101.776,20,7,10,1
2.961,101.777,11,3,2,11
2.961,101.779,6,8,12,2
2.961,101.782,16,17,17,20
2.961,101.783,11,12,15,12
2.961,101.785,10,2,12,12
2.961,101.788,18,7,9,16
2.961,101.795,17,19,20,0
2.961,101.821,0,12,13,0
2.961,101.825,0,19,16,14
2.961,101.829,12,1,5,14
2.961,101.831,12,6,11,19
2.961,101.833,17,15,15,13
2.961,101.836,10,14,15,15
2.961,101.838,16,13,17,16
2.961,101.839,0,20,19,20
2.961,101.84,0,2,18,0
2.962,101.464,0,18,20,17
2.962,101.654,0,5,17,0
2.962,101.662,11,8,10,18
2.962,101.665,3,11,6,8
2.962,101.666,2,4,8,3
2.962,101.672,18,3,11,13
2.962,101.68,0,8,19,4
2.962,101.681,7,2,12,1
2.962,101.687,19,16,14,4
2.962,101.697,13,1,4,2
2.962,101.703,0,18,9,0
2.962,101.704,0,13,10,18
2.962,101.715,7,0,14,8
2.962,101.716,7,17,12,10
2.962,101.718,0,14,13,14
2.962,101.72,9,18,10,17
2.962,101.721,3,2,13,9
2.962,101.727,2,3,3,12
2.962,101.731,2,11,10,12
2.962,101.733,12,11,17,0
2.962,101.735,4,14,14,11
2.962,101.736,20,5,8,15
2.962,101.738,14,9,17,15
2.962,101.739,4,1,2,1
2.962,101.743,7,2,10,17
2.962,101.745,0,6,5,0
2.962,101.746,8,12,10,6
2.962,101.748,15,20,14,13
2.962,101.749,14,20,11,14
2.962,101.75,0,6,17,0
2.962,101.754,10,5,8,2
2.962,101.756,15,14,6,1
2.962,101.757,13,1,6,2
2.962,101.761,3,5,6,1
2.962,101.762,11,5,7,8
2.962,101.765,6,7,4,1
2.962,101.768,16,9,12,10
2.962,101.769,9,9,9,5
2.962,101.77,12,15,12,7
2.962,101.771,7,5,11,8
2.962,101.772,8,5,11,8
2.962,101.775,20,3,16,9
2.962,101.776,18,3,5,3
2.962,101.779,12,5,10,3
2.962,101.781,17,14,10,11
2.962,101.784,19,12,12,15
2.962,101.79,0,19,20,0
2.962,101.793,20,20,14,19
2.962,101.794,0,20,17,14
2.962,101.805,0,12,12,2
2.962,101.812,11,6,17,0
2.962,101.813,15,0,19,9
2.962,101.814,0,19,16,0
2.962,101.817,17,12,18,9
2.962,101.823,17,9,16,12
2.962,101.824,18,6,12,7
2.962,101.826,0,11,16,0
2.962,101.83,16,0,5,6
2.962,101.832,20,19,19,18
2.962,101.833,0,0,19,17
2.962,101.837,20,18,20,19
2.962,101.838,5,17,15,19
2.962,101.839,0,11,17,0
2.963,101.643,20,17,14,0
2.963,101.654,12,18,10,8
2.963,101.663,1,13,15,18
2.963,101.665,6,10,5,13
2.963,101.669,0,18,15,0
2.963,101.675,19,9,7,8
2.963,101.68,0,1,18,14
2.963,101.681,10,2,3,6
2.963,101.682,8,15,17,1
2.963,101.683,19,14,12,18
2.963,101.687,18,5,12,17
2.963,101.692,19,17,13,19
2.963,101.697,11,3,16,18
2.963,101.701,4,4,11,12
2.963,101.708,4,19,16,14
2.963,101.715,0,14,15,18
2.963,101.717,5,17,15,10
2.963,101.718,4,17,17,4
2.963,101.719,19,8,6,18
2.963,101.72,12,5,15,14
2.963,101.721,13,6,13,4
2.963,101.722,10,1,16,17
2.963,101.724,16,15,14,13
2.963,101.729,2,4,12,1
2.963,101.736,13,7,5,2
2.963,101.743,5,19,15,3
2.963,101.745,7,0,17,14
2.963,101.748,6,4,3,7
2.963,101.749,9,17,11,10
2.963,101.75,3,1,10,18
2.963,101.754,11,1,9,12
2.963,101.757,0,16,16,17
2.963,101.758,6,2,2,2
2.963,101.759,6,8,5,7
2.963,101.761,7,1,9,14
2.963,101.762,12,0,16,9
2.963,101.764,9,2,9,5
2.963,101.768,13,3,4,5
2.963,101.769,12,4,4,10
2.963,101.77,8,7,9,14
2.963,101.771,6,9,13,1
2.963,101.773,0,3,5,9
2.963,101.776,17,4,9,10
2.963,101.778,19,9,6,6
2.963,101.779,6,17,7,5
2.963,101.783,12,10,11,12
2.963,101.784,19,6,13,19
2.963,101.785,17,11,11,9
2.963,101.787,0,14,17,0
2.963,101.788,20,10,14,0
2.963,101.79,3,18,19,9
2.963,101.791,0,6,13,0
2.963,101.796,19,9,16,12
2.963,101.797,19,0,15,8
2.963,101.8,15,16,19,1
2.963,101.82,0,5,20,13
2.963,101.821,7,15,16,9
2.963,101.823,10,4,18,8
2.963,101.826,4,11,18,11
2.963,101.827,0,15,13,0
